Timestamp;shooter_heat17;bullet_num;heat
37809000;53;16;27
37836000;37;16;11
37863000;37;17;32
37890000;37;17;32
37916000;37;18;35
37943000;62;19;54
37970000;62;19;54
37997000;62;20;70
38024000;82;20;54
38051000;82;20;54
38078000;82;21;74
38106000;82;21;58
38133000;87;21;58
38160000;87;21;58
38187000;87;21;58
38214000;71;21;42
38240000;71;21;42
38267000;71;21;42
38295000;71;21;26
38322000;55;21;26
38350000;55;21;26
38377000;55;21;26
38404000;55;22;31
38431000;60;22;31
38458000;60;23;31
38485000;60;23;34
38512000;60;23;34
38539000;64;23;34
38566000;64;24;53
38594000;64;24;37
38621000;64;24;37
38648000;68;24;37
38675000;68;24;21
38702000;68;24;21
38730000;52;24;21
38757000;52;25;23
38784000;52;25;23
38812000;92;27;53
38839000;92;28;53
38866000;92;29;65
38892000;92;30;80
38919000;135;30;80
38946000;135;31;81
38974000;135;31;81
39001000;135;31;81
39029000;137;31;81
39056000;137;31;65
39083000;137;31;65
39111000;137;31;65
39138000;121;31;49
39166000;121;31;49
39193000;121;31;49
39220000;121;31;49
39246000;105;31;33
39273000;105;31;33
39300000;105;31;33
39328000;89;31;17
39355000;89;32;38
39382000;89;32;38
39409000;89;33;42
39436000;115;33;42
39463000;115;33;42
39490000;115;34;61
39517000;115;34;45
39545000;118;34;45
39572000;118;34;45
39600000;118;34;29
39626000;102;34;29
39653000;102;34;29
39680000;102;34;29
39707000;102;35;34
39734000;108;36;34
39761000;108;36;54
39788000;108;37;38
39815000;108;37;57
39841000;131;37;57
39869000;131;37;57
39897000;131;38;61
39924000;131;38;61
39951000;136;39;81
39979000;136;39;65
40006000;136;39;65
40033000;140;39;65
40060000;140;39;65
40086000;140;39;49
40113000;140;39;49
40140000;124;39;49
40167000;124;39;33
40194000;124;39;33
40221000;108;39;33
40248000;108;39;33
40275000;108;39;17
40302000;108;39;17
40329000;92;40;38
40357000;92;41;40
40384000;92;41;40
40411000;92;41;40
40438000;116;41;24
40464000;116;42;24
40491000;116;42;44
40518000;121;42;44
40545000;121;42;28
40572000;121;43;48
40599000;121;43;48
40626000;126;43;32
40653000;126;43;32
40680000;126;43;32
40707000;126;44;53
40734000;131;44;37
40761000;131;45;56
40788000;131;46;74
40815000;131;46;58
40841000;153;47;58
40868000;153;47;77
40896000;153;47;77
40923000;153;47;61
40950000;156;47;61
40977000;156;47;61
41004000;156;47;45
41031000;140;47;45
41058000;140;47;45
41084000;140;47;45
41111000;124;47;29
41138000;124;47;29
41165000;124;47;29
41192000;124;47;13
41219000;108;47;13
41247000;108;48;34
41274000;108;48;34
41301000;108;49;37
41328000;152;50;55
41355000;152;50;55
41381000;152;51;58
41409000;152;51;58
41436000;155;51;58
41463000;155;52;77
41490000;155;52;61
41517000;155;53;78
41545000;177;53;78
41572000;177;53;62
41598000;177;53;62
41625000;161;53;62
41652000;161;53;46
41679000;161;53;46
41706000;161;53;46
41733000;145;53;46
41760000;145;53;30
41787000;145;53;30
41814000;145;53;30
41841000;129;53;14
41868000;129;53;14
41895000;129;54;35
41922000;129;54;35
41948000;135;55;38
41975000;135;55;38
42002000;135;56;57
42028000;158;57;58
42055000;158;57;58
42082000;158;57;58
42109000;158;57;58
42136000;160;57;42
42164000;160;57;42
42191000;160;57;42
42218000;160;57;26
42246000;144;57;26
42274000;144;58;47
42301000;144;58;47
42329000;150;58;31
42355000;150;59;52
42382000;150;59;52
42409000;150;60;54
42436000;174;60;54
42463000;174;61;54
42490000;174;61;72
42517000;174;61;56
42544000;176;61;56
42571000;176;61;56
42598000;176;61;40
42625000;176;61;40
42652000;176;61;40
42678000;160;61;40
42705000;160;61;24
42732000;144;61;24
42759000;144;61;24
42786000;144;61;8
42814000;144;61;8
42841000;128;61;8
42868000;128;62;14
42895000;128;62;14
42922000;128;63;33
42949000;154;63;33
42977000;154;64;35
43004000;154;65;52
43032000;174;65;52
43059000;174;66;54
43086000;174;66;54
43113000;196;67;73
43140000;196;67;73
43167000;196;67;57
43193000;196;67;57
43220000;196;67;57
43247000;180;67;41
43274000;180;67;41
43301000;180;67;41
43328000;164;67;41
43355000;164;67;25
43382000;164;67;25
43409000;164;67;25
43436000;148;67;9
43464000;148;67;9
43491000;148;68;30
43518000;148;68;30
43546000;153;69;33
43573000;153;70;33
43599000;153;70;52
43626000;177;71;36
43653000;177;71;55
43680000;177;71;55
43707000;177;71;39
43734000;216;72;56
43762000;216;72;56
43789000;216;73;75
43816000;216;73;59
43843000;219;74;77
43869000;219;74;77
43896000;219;74;61
43923000;219;74;61
43950000;222;74;61
43977000;222;74;61
44004000;222;74;45
44031000;206;74;45
44057000;206;74;45
44084000;206;74;29
44111000;206;74;29
44138000;190;74;29
44165000;190;74;29
44192000;190;74;13
44219000;190;75;13
44246000;174;75;35
44274000;174;75;19
44301000;174;76;39
44328000;174;76;39
44354000;201;77;39
44380000;201;77;42
44407000;201;77;42
44434000;222;77;42
44462000;222;77;26
44489000;222;77;26
44516000;222;78;46
44543000;227;78;46
44569000;227;79;51
44596000;227;79;51
44623000;232;79;51
44650000;232;79;35
44678000;232;79;35
44705000;232;79;35
44732000;238;80;56
44760000;238;80;40
44787000;238;80;40
44814000;238;81;61
44841000;243;81;45
44868000;243;81;45
44895000;243;81;45
44922000;243;81;29
44948000;227;81;29
44975000;227;81;29
45002000;227;81;29
45029000;211;82;34
45056000;211;82;34
45083000;211;82;34
45110000;211;83;39
45137000;238;84;57
45165000;238;84;57
45192000;238;85;74
45219000;238;85;58
45246000;258;85;58
45273000;258;86;78
45300000;258;86;62
45326000;258;86;62
45355000;262;86;62
45382000;262;86;62
45410000;262;86;46
45437000;262;86;46
45464000;262;86;46
45491000;246;86;30
45518000;246;86;30
45546000;230;86;30
45573000;230;86;30
45600000;230;86;14
45628000;236;87;35
45655000;236;87;35
45682000;236;88;40
45709000;236;88;40
45736000;241;88;40
45763000;241;88;24
45790000;241;89;45
45818000;241;89;45
45845000;246;89;45
45872000;246;89;29
45899000;246;90;49
45925000;246;90;49
45952000;251;90;33
45979000;251;91;54
46006000;251;91;54
46034000;256;91;54
46061000;256;91;38
46088000;256;91;38
46115000;256;91;38
46142000;240;91;22
46168000;240;91;22
46195000;240;92;22
46222000;240;92;43
46249000;246;93;46
46276000;246;94;63
46303000;246;95;79
46330000;283;96;78
46357000;283;96;78
46384000;283;97;96
46411000;283;97;96
46438000;301;97;80
46465000;301;97;80
46494000;301;97;80
46521000;301;97;64
46547000;285;97;64
46575000;285;97;64
46602000;285;97;64
46629000;269;97;48
46656000;269;97;48
46683000;269;97;48
46711000;269;97;32
46738000;253;97;32
46765000;253;97;32
46792000;253;97;16
46819000;253;98;38
46846000;259;98;38
46873000;259;98;38
46900000;259;99;41
46927000;259;99;41
46954000;263;100;60
46980000;263;100;44
47007000;263;100;44
47034000;263;100;44
47061000;267;100;44
47088000;267;100;28
47115000;267;100;28
47143000;251;100;28
47170000;251;101;12
47196000;251;101;34
47223000;251;101;34
47250000;257;102;54
47278000;257;103;56
47305000;257;103;56
47332000;296;104;73
47359000;296;104;57
47385000;296;104;57
47412000;296;105;57
47439000;301;105;77
47466000;301;105;61
47494000;301;105;61
47521000;301;105;61
47547000;285;105;45
47575000;285;105;45
47602000;285;105;45
47629000;285;105;45
47656000;269;105;29
47682000;269;105;29
47709000;269;105;29
47736000;253;105;13
47763000;253;106;34
47790000;253;106;34
47817000;253;106;34
47844000;258;106;18
47871000;258;108;57
47897000;258;108;57
47924000;258;109;59
47951000;300;109;59
47978000;300;109;59
48005000;300;109;43
48032000;284;109;43
48059000;284;109;43
48086000;284;109;43
48113000;284;109;27
48140000;268;109;27
48167000;268;109;27
48194000;268;109;11
48221000;268;110;32
48248000;274;110;32
48275000;274;110;32
48302000;274;111;36
48329000;274;111;36
48356000;278;112;54
48383000;278;112;38
48410000;278;113;57
48437000;301;113;57
48464000;301;114;74
48492000;301;114;58
48519000;301;114;58
48546000;302;114;58
48573000;302;114;42
48600000;302;114;42
48627000;302;114;42
48655000;286;114;42
48681000;286;114;26
48708000;286;114;26
48735000;286;114;26
48762000;270;115;31
48789000;270;115;31
48816000;270;115;31
48843000;276;115;31
48870000;276;116;36
48896000;276;116;36
48923000;300;117;55
48950000;300;117;39
48977000;300;118;59
49004000;300;118;59
49032000;305;119;62
49059000;305;119;62
49086000;305;119;62
49113000;305;119;62
49140000;308;119;46
49167000;308;119;46
49194000;308;119;46
49221000;308;119;30
49248000;292;119;30
49274000;292;119;30
49301000;292;119;30
49328000;292;119;14
49355000;276;119;14
49382000;276;119;14
49409000;276;120;18
49436000;302;120;18
49463000;302;121;37
49491000;302;121;37
49518000;302;122;40
49545000;325;123;40
49572000;325;123;56
49599000;325;124;58
49626000;325;124;58
49653000;345;124;58
49680000;345;124;58
49708000;345;124;42
49735000;329;124;42
49762000;329;124;42
49789000;329;124;26
49816000;329;124;26
49844000;329;124;26
49871000;313;125;26
49898000;313;125;31
49925000;313;125;31
49952000;319;126;51
49980000;319;126;35
50007000;319;127;54
50034000;319;127;54
50061000;343;128;57
50088000;343;128;57
50115000;343;128;57
50142000;365;129;75
50169000;365;129;59
50195000;365;129;59
50222000;365;129;59
50249000;349;129;43
50276000;349;129;43
50303000;349;129;43
50330000;333;129;43
50357000;333;129;27
50384000;333;129;27
50410000;333;129;27
50437000;317;129;11
50464000;317;130;32
50492000;317;130;32
50519000;317;130;32
50546000;323;131;36
50573000;323;131;36
50600000;323;132;55
50627000;323;132;39
50655000;366;133;39
50681000;366;133;55
50708000;366;134;72
50736000;384;134;56
50763000;384;134;56
50790000;384;134;56
50817000;384;134;40
50844000;368;134;40
50871000;368;134;40
50898000;368;134;40
50925000;368;134;24
50952000;352;134;24
50979000;352;135;24
51007000;352;135;30
51033000;352;135;30
51060000;352;135;30
51087000;358;136;32
51114000;358;136;32
51141000;381;137;50
51169000;381;137;50
51196000;381;138;52
51223000;381;138;52
51250000;403;138;52
51278000;403;139;56
51305000;403;139;56
51332000;407;139;56
51359000;407;139;56
51386000;407;139;40
51412000;407;139;40
51439000;413;140;61
51466000;413;140;45
51493000;413;140;45
51520000;413;140;45
51547000;397;140;45
51574000;397;140;29
51601000;397;140;29
51628000;397;140;29
51655000;381;140;13
51681000;381;140;13
51708000;381;141;13
51735000;381;141;35
51762000;387;142;38
51789000;387;142;38
51816000;387;143;56
51844000;409;143;40
51871000;409;144;40
51898000;409;144;59
51925000;409;144;59
51952000;412;144;43
51979000;412;144;43
52006000;412;144;43
52033000;412;144;27
52060000;396;144;27
52087000;396;144;27
52114000;396;144;27
52141000;402;144;11
52168000;402;145;31
52195000;402;146;50
52222000;426;146;34
52248000;426;147;52
52275000;426;147;52
52302000;426;147;36
52329000;426;148;55
52355000;447;148;55
52382000;447;148;55
52409000;447;149;59
52436000;452;149;59
52464000;452;150;79
52492000;452;150;63
52519000;452;150;63
52546000;456;150;63
52573000;456;150;63
52600000;456;150;47
52627000;456;150;47
52654000;440;150;47
52681000;440;150;31
52707000;440;150;31
52734000;440;150;31
52761000;424;150;31
52788000;424;150;15
52815000;424;151;37
52842000;430;151;37
52869000;430;152;41
52896000;430;152;41
52924000;430;153;59
52951000;453;154;59
52978000;453;154;61
53004000;453;154;61
53032000;455;154;61
53059000;455;154;45
53086000;455;155;66
53113000;455;155;66
53140000;461;155;66
53167000;461;155;50
53194000;461;155;50
53220000;461;155;50
53247000;445;155;34
53274000;445;155;34
53301000;445;155;34
53328000;445;155;34
53355000;429;155;18
53382000;429;155;18
53409000;429;156;40
53435000;429;156;24
53462000;435;157;42
53489000;435;157;42
53516000;435;158;45
53543000;458;158;45
53570000;458;158;45
53597000;458;159;65
53625000;458;159;49
53653000;463;159;49
53680000;463;159;49
53707000;463;159;33
53735000;463;159;33
53762000;447;159;33
53788000;447;160;55
53816000;447;160;39
53843000;453;160;39
53870000;453;161;60
53897000;453;161;44
53924000;453;162;63
53951000;478;162;63
53978000;478;162;63
54005000;478;162;47
54032000;478;162;47
54060000;462;162;47
54087000;462;162;31
54114000;462;162;31
54140000;446;162;31
54167000;446;163;53
54194000;446;163;37
54221000;446;164;37
54248000;446;164;58
54275000;474;165;60
54302000;474;166;79
54329000;474;166;79
54355000;513;167;96
54382000;513;167;80
54409000;513;167;80
54436000;497;167;80
54463000;497;167;64
54490000;497;167;64
54517000;497;167;64
54544000;481;167;48
54571000;481;167;48
54598000;481;167;48
54625000;481;167;48
54652000;465;167;32
54680000;465;167;32
54707000;465;167;32
54733000;449;168;16
54760000;449;168;39
54787000;449;168;39
54814000;449;169;60
54842000;478;169;44
54869000;478;170;62
54896000;478;171;80
54923000;478;171;64
54951000;498;171;64
54977000;498;172;82
55004000;498;172;82
55031000;498;172;66
55058000;501;172;66
55085000;501;172;66
55112000;501;172;50
55140000;485;172;50
55166000;485;172;50
55193000;485;172;50
55220000;485;172;34
55247000;469;172;34
55274000;469;172;34
55301000;469;172;18
55328000;469;172;18
55355000;453;172;18
55382000;453;172;18
55409000;453;172;2
55436000;453;172;2
55463000;437;172;2
55491000;437;172;0
55518000;437;172;0
55544000;437;172;0
55571000;421;172;0
55598000;421;172;0
55625000;421;172;0
55652000;405;172;0
55679000;405;172;0
55706000;405;172;0
55733000;389;172;0
55760000;389;172;0
55787000;389;172;0
55813000;389;172;0
55841000;373;172;0
55869000;373;172;0
55896000;373;172;0
55923000;373;172;0
55950000;357;172;0
55977000;357;172;0
56004000;357;172;0
56031000;357;172;0
56058000;341;172;0
56085000;341;172;0
56112000;341;172;0
56139000;325;172;0
56166000;325;172;0
56193000;325;172;0
56220000;325;172;0
56248000;309;172;0
56275000;309;172;0
56301000;309;172;0
56328000;309;172;0
56355000;293;172;0
56382000;293;172;0
56409000;293;172;0
56436000;293;172;0
56464000;277;172;0
56491000;277;172;0
56518000;277;172;0
56545000;277;172;0
56572000;261;172;0
56599000;261;172;0
56626000;261;172;0
56652000;245;172;0
56679000;245;172;0
56706000;245;172;0
56733000;245;172;0
56761000;229;172;0
56787000;229;172;0
56814000;229;172;0
56841000;213;172;0
56868000;213;172;0
56896000;213;172;0
56923000;213;172;0
56950000;197;172;0
56977000;197;172;0
57004000;197;172;0
57031000;197;172;0
57058000;181;172;0
57085000;181;172;0
57112000;181;172;0
57139000;181;172;0
57165000;165;172;0
57192000;165;172;0
57219000;165;172;0
57246000;149;172;0
57273000;149;172;0
57300000;149;172;0
57328000;149;172;0
57355000;133;172;0
57382000;133;172;0
57409000;133;172;0
57436000;133;172;0
57463000;117;172;0
57491000;117;172;0
57517000;117;172;0
57544000;117;172;0
57571000;101;172;0
57598000;101;172;0
57625000;101;172;0
57652000;85;172;0
57679000;85;172;0
57707000;85;172;0
57734000;85;172;0
57761000;69;172;0
57788000;69;172;0
57815000;69;172;0
57841000;69;172;0
57868000;53;172;0
57895000;53;172;0
57923000;53;172;0
57950000;37;172;0
57977000;37;172;0
58004000;37;172;0
58031000;37;172;0
58058000;21;172;0
58085000;21;172;0
58112000;21;172;0
58139000;21;172;0
58166000;5;172;0
58192000;5;172;0
58219000;5;172;0
58246000;5;172;0
58273000;0;172;0
58300000;0;172;0
58327000;0;172;0
58354000;0;172;0
58381000;0;172;0
58408000;0;172;0
58435000;0;172;0
58462000;0;172;0
58489000;0;172;0
58516000;0;172;0
58543000;0;172;0
58569000;0;172;0
58596000;0;172;0
58623000;0;172;0
58650000;0;172;0
58677000;0;172;0
58704000;0;172;0
58731000;0;172;0
58758000;0;172;0
58785000;0;172;0
58812000;0;172;0
58839000;0;172;0
58866000;0;172;0
58893000;0;172;0
58920000;0;172;0
58946000;0;172;0
58974000;0;172;0
59001000;0;172;0
59028000;0;172;0
59056000;0;172;0
59083000;0;172;0
59109000;0;172;0
59136000;0;172;0
59163000;0;172;0
59190000;0;172;0
59217000;0;172;0
59244000;0;172;0
59272000;0;172;0
59299000;0;172;0
59326000;0;172;0
59353000;0;172;0
59379000;0;172;0
59406000;0;172;0
59433000;0;172;0
59460000;0;172;0
59487000;0;172;0
59514000;0;172;0
59541000;0;172;0
59568000;0;172;0
59595000;0;172;0
59622000;0;172;0
59649000;0;172;0
59676000;0;172;0
59702000;0;172;0
59729000;0;172;0
59757000;0;172;0
59784000;0;172;0
59811000;0;172;0
59838000;0;172;0
59865000;0;172;0
59891000;0;172;0
59918000;0;172;0
59945000;0;172;0
59973000;0;172;0
60001000;0;172;0
60028000;0;172;0
60055000;0;172;0
60082000;0;172;0
60109000;0;172;0
60136000;0;172;0
60162000;0;172;0
60189000;0;172;0
60216000;0;172;0
60243000;0;172;0
60270000;0;172;0
60297000;0;172;0
60324000;0;172;0
60351000;0;172;0
60378000;0;172;0
60405000;0;172;0
60432000;0;172;0
60459000;0;172;0
60486000;0;172;0
60513000;0;172;0
60539000;0;172;0
60566000;0;172;0
60593000;0;172;0
60620000;0;172;0
60647000;0;172;0
60674000;0;172;0
60701000;0;172;0
60728000;0;172;0
60755000;0;172;0
60782000;0;172;0
60808000;0;172;0
60835000;0;172;0
60862000;0;172;0
60889000;0;172;0
60916000;0;172;0
60943000;0;172;0
60970000;0;172;0
60997000;0;172;0
61025000;0;172;0
61052000;0;172;0
61078000;0;172;0
61105000;0;172;0
61132000;0;172;0
61159000;0;172;0
61186000;0;172;0
61213000;0;172;0
61240000;0;172;0
61266000;0;172;0
61293000;0;172;0
61320000;0;172;0
61347000;0;172;0
61374000;0;172;0
61401000;0;172;0
61428000;0;172;0
61455000;0;172;0
61482000;0;172;0
61509000;0;172;0
61536000;0;172;0
61563000;0;172;0
61590000;0;172;0
61617000;0;172;0
61643000;0;172;0
61670000;0;172;0
61697000;0;172;0
61724000;0;172;0
61751000;0;172;0
61778000;0;172;0
61805000;0;172;0
61832000;0;172;0
61859000;0;172;0
61886000;0;172;0
61913000;0;172;0
61940000;0;172;0
61967000;0;172;0
61993000;0;172;0
62020000;0;172;0
62047000;0;172;0
62074000;0;172;0
62102000;0;172;0
62129000;0;172;0
62156000;0;172;0
62182000;0;172;0
62209000;0;172;0
62236000;0;172;0
62263000;0;172;0
62291000;0;172;0
62318000;0;172;0
62345000;0;172;0
62372000;0;172;0
62399000;0;172;0
62426000;0;172;0
62453000;0;172;0
62480000;0;172;0
62507000;0;172;0
62534000;0;172;0
62561000;0;172;0
62588000;0;172;0
62615000;0;172;0
62642000;0;172;0
62669000;0;172;0
62696000;0;172;0
62723000;0;172;0
62750000;0;172;0
62777000;0;172;0
62805000;0;172;0
62832000;0;172;0
62859000;0;172;0
62886000;0;172;0
62912000;0;172;0
62939000;0;172;0
62966000;0;172;0
62993000;0;172;0
63020000;0;172;0
63047000;0;172;0
63074000;0;172;0
63101000;0;172;0
63128000;0;172;0
63155000;0;172;0
63182000;0;172;0
63209000;0;172;0
63236000;0;172;0
63263000;0;172;0
63290000;0;172;0
63317000;0;172;0
63344000;0;172;0
63372000;0;172;0
63399000;0;172;0
63426000;0;172;0
63453000;0;172;0
63480000;0;172;0
63508000;0;172;0
63535000;0;172;0
63562000;0;172;0
63588000;0;172;0
63615000;0;172;0
63642000;0;172;0
63669000;0;172;0
63696000;0;172;0
63723000;0;172;0
63751000;0;172;0
63779000;0;172;0
63807000;0;172;0
63834000;0;172;0
63861000;0;172;0
63889000;0;172;0
63915000;0;172;0
63942000;0;172;0
63969000;0;172;0
63996000;0;172;0
64023000;0;172;0
64051000;0;172;0
64078000;0;172;0
64105000;0;172;0
64132000;0;172;0
64160000;0;172;0
64187000;0;172;0
64214000;0;172;0
64241000;0;172;0
64268000;0;172;0
64295000;0;172;0
64321000;0;172;0
64348000;0;172;0
64375000;0;172;0
64402000;0;172;0
64429000;0;172;0
64456000;0;172;0
64483000;0;172;0
64510000;0;172;0
64537000;0;172;0
64564000;0;172;0
64591000;0;172;0
64618000;0;172;0
64645000;0;172;0
64671000;0;172;0
64698000;0;172;0
64725000;0;172;0
64752000;0;172;0
64779000;0;172;0
64806000;0;172;0
64833000;0;172;0
64860000;0;172;0
64887000;0;172;0
64913000;0;172;0
64940000;0;172;0
64967000;0;172;0
64994000;0;172;0
65021000;0;172;0
65048000;0;172;0
65075000;0;172;0
65101000;0;172;0
65128000;0;172;0
65155000;0;172;0
65182000;0;172;0
65208000;0;172;0
65235000;0;172;0
65262000;0;172;0
65289000;0;172;0
65316000;0;172;0
65343000;0;172;0
65371000;0;172;0
65398000;0;172;0
65425000;0;172;0
65453000;0;172;0
65480000;0;172;0
65506000;0;172;0
65533000;0;172;0
65560000;0;172;0
65587000;0;172;0
65614000;0;172;0
65641000;0;172;0
65668000;0;172;0
65695000;0;172;0
65722000;0;172;0
65749000;0;172;0
65777000;0;172;0
65805000;0;172;0
65832000;0;172;0
65859000;0;172;0
65886000;0;172;0
65913000;0;172;0
65940000;0;172;0
65967000;0;172;0
65994000;0;172;0
66021000;0;172;0
66048000;0;172;0
66075000;0;172;0
66103000;0;172;0
66130000;0;172;0
66157000;0;172;0
66184000;0;172;0
66210000;0;172;0
66238000;0;172;0
66265000;0;172;0
66292000;0;172;0
66320000;0;172;0
66347000;0;172;0
66374000;0;172;0
66401000;0;172;0
66428000;0;172;0
66454000;0;172;0
66481000;0;172;0
66508000;0;172;0
66535000;0;172;0
66562000;0;172;0
66590000;0;172;0
66617000;0;172;0
66644000;0;172;0
66671000;0;172;0
66698000;0;172;0
66725000;0;172;0
66752000;0;172;0
66779000;0;172;0
66805000;0;172;0
66832000;0;172;0
66859000;0;172;0
66887000;0;172;0
66914000;0;172;0
66941000;0;172;0
66968000;0;172;0
66995000;0;172;0
67022000;0;172;0
67049000;0;172;0
67076000;0;172;0
67103000;0;172;0
67130000;0;172;0
67157000;0;172;0
67183000;0;172;0
67210000;0;172;0
67237000;0;172;0
